Country Name,Country Code,IncomeGroup,Region,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021_arima,2022_arima,2023_arima,2024_arima,2025_arima,2021_holt,2022_holt,2023_holt,2024_holt,2025_holt
"Congo, Rep.",COG,Lower middle income,Sub-Saharan Africa,0.8930122159088979,0.8969044997967267,0.9010616583965994,0.9013049832383376,0.902018096783721,0.9075961523803224,0.9157569617368391,0.9133723763277781,0.9199006200224167,0.9151014925421787,0.9183939156941575,0.9180660069564438,0.9202947147283541,0.9191315670012828,0.9168583685300634,0.9137372991105384,0.9105023707022336,0.9025810896281993,0.8950377474986722,0.9103024754402141,0.9194592536347669,0.9220856191076079,0.9192250420154379,0.9152972856823424,0.9148225495148813,0.9182239399668967,0.9215275052439317,0.9232671271033089,0.921859801233793,0.9217981977604035,0.9237294005693886,0.9256141635369054,0.9274524866629542,0.9292443699475349,0.9309898133906472,0.9224093980678241,0.9230205983752446,0.9236317986826652,0.9242429989900857,0.9248541992975062
Colombia,COL,Upper middle income,Latin America & Caribbean,0.519286535549128,0.5193433065169176,0.5268888004594877,0.5211338667674461,0.5401016556091743,0.5346947447274265,0.5380178692082991,0.5364871622579145,0.5315533655876353,0.5212839454702066,0.52915868744988,0.5295287255188709,0.5336958618861857,0.5202905442508391,0.5122024583506072,0.5033367508615003,0.49621369996789255,0.49658431316020235,0.5122110244829808,0.5290833584891153,0.5335528419769892,0.5436838699151997,0.5380756273440382,0.535184229253875,0.5374527386300163,0.5338772083051708,0.5401641976344125,0.5414510330672732,0.5373066594932536,0.5374310165975351,0.5380562964786237,0.5386815763597124,0.5393068562408011,0.5399321361218897,0.5405574160029784,0.5379510750929343,0.5384281771166112,0.5389052791402881,0.539382381163965,0.5398594831876419
Comoros,COM,Lower middle income,Sub-Saharan Africa,0.5336769708567133,0.5335860770901882,0.5365587212989528,0.5366661007958269,0.5401730289052998,0.5444692658958861,0.5489222913541704,0.5547144499352022,0.5607321637650048,0.5710224782464024,0.576868418146819,0.5840970647469798,0.591793422053552,0.5991566840775245,0.6059172445089956,0.6127895917787926,0.6177325394610097,0.6230186860933894,0.6281746527351126,0.6334014199482131,0.637569249344688,0.6407611537263379,0.6449426994132624,0.6485593014674423,0.6515473465262628,0.6541858302248156,0.6582968315405678,0.6629460619735977,0.6646108327529106,0.666450958550975,0.66861582224411,0.6710870264813877,0.6736597154133054,0.676334132083014,0.6790778090782034,0.6688017879506579,0.6707784884443156,0.6727551889379734,0.6747318894316313,0.676708589925289
Cabo Verde,CPV,Lower middle income,Sub-Saharan Africa,0.4428593037669611,0.44686915400934984,0.45036894286638157,0.45464683374484255,0.459674050872987,0.46495200004303344,0.46986147959062463,0.47584218162220804,0.4807660617732526,0.4889101987755083,0.49514134784898706,0.5016818039026418,0.5076940931299107,0.5149387176199548,0.5217129918521336,0.5259782157875528,0.5310623852255446,0.5373447103320826,0.5420066876646458,0.5426309365642784,0.5513652981940066,0.5615974712768538,0.5709724709320722,0.5798629637378946,0.5879900001745483,0.5974900390914563,0.6089356920967399,0.6133241050433212,0.6154963051839325,0.6174232823356046,0.6239937887899755,0.6310118519403485,0.6380379934871381,0.6448832552193601,0.6515065649099908,0.6239867673457938,0.6305502714794621,0.6371137756131305,0.643677279746799,0.6502407838804674
Costa Rica,CRI,Upper middle income,Latin America & Caribbean,0.33529461087242796,0.33178976342927186,0.3367990303953443,0.3447079046719652,0.34895350527647273,0.33363259840351495,0.3580266390958331,0.3752349787916895,0.3782548911241623,0.3655602678527139,0.3998350132639557,0.3965246486886748,0.39372098974351033,0.37435182687960084,0.4022819447817428,0.3987602638918644,0.4114223196699111,0.41892167983109424,0.41515209881029613,0.4038462078963465,0.3985816102153765,0.42449554673550877,0.41260534289388545,0.4261590569591867,0.4359141023425119,0.40720802493982516,0.4150850631987784,0.43132114365576063,0.4273917402553296,0.42631507049601985,0.43176836486905207,0.4349314750594562,0.4382244926193614,0.4414818802791614,0.4447490402081282,0.4285260004050248,0.4290484466837463,0.429570892962468,0.4300933392411896,0.43061578551991125
Cuba,CUB,Upper middle income,Latin America & Caribbean,0.5031530130522291,0.4985803807759877,0.49071068137847984,0.47140405504090577,0.4514032323435751,0.4445208662574949,0.4477182845072903,0.455929336560631,0.45014081827837854,0.45607824027496197,0.4565325261095991,0.45366840359975075,0.45380577583775644,0.4568718572341865,0.4669099254298126,0.47727301041290776,0.48505809973389624,0.48228704079888846,0.48511495766025603,0.4836701445272252,0.49546990811872954,0.502111955625748,0.4835035321313859,0.47982099794950717,0.4826813453765381,0.47849837325600214,0.47410448367637414,0.4681435733958977,0.4637436499440284,0.4601005537741257,0.46100638614944217,0.46358625021601824,0.4660379171002786,0.4678379824783418,0.46890487437770073,0.4584581638187422,0.45681577386335864,0.455173383907975,0.4535309939525914,0.4518886039972078
Cyprus,CYP,High income,Europe & Central Asia,0.6464732085340386,0.6488225957647255,0.6135390586209187,0.610865704755542,0.5871226577634112,0.5773639997957978,0.5931098495118171,0.5743808442535617,0.5552572874035552,0.5505825926369915,0.5688023714792586,0.585281449865214,0.579134935419347,0.577270975914849,0.557985591730458,0.5516355253767017,0.5361626084290535,0.5693854702204992,0.6125948065243884,0.5886544102424875,0.583825838145839,0.5803807819254438,0.5452305906858262,0.5524821116125638,0.5563176599439607,0.5321318514479118,0.5244009764526384,0.5222113855298025,0.5144719493643998,0.5110529484470976,0.5118970849344905,0.5124596400109068,0.5133580655022444,0.5145923614085032,0.516162527729683,0.5056928499519757,0.4995959317694449,0.49349901358691417,0.48740209540438334,0.4813051772218526
Czech Republic,CZE,High income,Europe & Central Asia,0.7226418311617139,0.713870462939601,0.6939744625249581,0.6958979163856692,0.691273006096324,0.6725354400957574,0.6682055037820395,0.6610613793613667,0.6575223059000951,0.6524230543019339,0.6433230448819868,0.6414388888094295,0.6405796537039924,0.6422467874427444,0.6310801637588149,0.642677082466465,0.632458045865368,0.6356459021624608,0.6282551466523518,0.6018344167812131,0.6114209580453526,0.617751350843572,0.6313228959849541,0.6102274930367283,0.6132346416704321,0.6272923759975861,0.6418793269303605,0.6425694881872118,0.6415660209075841,0.641120468684394,0.6372853013871819,0.6339544779515611,0.6306296544451933,0.6273106658341097,0.6239973516237636,0.6425358903383197,0.643803204736131,0.6450705191339423,0.6463378335317537,0.6476051479295649
Germany,DEU,High income,Europe & Central Asia,0.6390647377263652,0.634830711360251,0.6340471229219219,0.6428436216971675,0.6500775788273945,0.6370457056691639,0.6361689788881423,0.6315636590626612,0.6356468877783344,0.6321900839954361,0.6377113611669536,0.6469113420097717,0.6404370507909664,0.6342114327501897,0.6256003807214621,0.624885082003422,0.6311361893107598,0.6364991043925015,0.6462635542467213,0.6433544003407784,0.6443634560761361,0.6406512095689328,0.6432043672702891,0.6515194389047007,0.6471014390870169,0.6466281813314585,0.6522759630792266,0.6470596020730187,0.6422765135054693,0.6403602584866358,0.6401209814166712,0.639932393371463,0.6397839211633436,0.63966719705835,0.639575598742203,0.6412270566482433,0.642093854809851,0.6429606529714588,0.6438274511330664,0.6446942492946741
Djibouti,DJI,Lower middle income,Middle East & North Africa,0.5211253537076961,0.5219491861707936,0.5281904665463312,0.5308376514522718,0.5340853498281071,0.5373038164573553,0.5378757500365255,0.5377361988983094,0.5395397944276591,0.5444568117971608,0.5466136361214801,0.5509637487344924,0.5569793191758118,0.5634155631415682,0.5692678170612092,0.5774329757931338,0.5865310114774577,0.5961677296143902,0.6084040292529012,0.6190277320143808,0.6229542029539316,0.6273729447542756,0.6282066945581491,0.6310237413048095,0.6325239713884466,0.6334528455757856,0.6367882438559258,0.640098490742349,0.6395612927980489,0.6395904275943102,0.6412366100703194,0.6433755691023461,0.6458568400837855,0.6485781162743639,0.6514694329794116,0.639850566762275,0.6401106913552358,0.6403708159481968,0.6406309405411575,0.6408910651341184
Denmark,DNK,High income,Europe & Central Asia,0.6197556019369507,0.6233207929699511,0.6227509173942958,0.5911496470429994,0.5819223831972172,0.571880031447037,0.5604003815387272,0.5831491344891913,0.5805273006338109,0.6044721440369712,0.5928354594862196,0.587038964432252,0.5849577661621641,0.6042061415461842,0.5921626553560969,0.5838013085200119,0.6020572084408189,0.575177782879205,0.5727148371813778,0.5533356932012631,0.5518879626977373,0.5657789980063492,0.5588692773193423,0.5463476002132662,0.5566321147390082,0.5551441157526694,0.5652058340515511,0.5598156556021868,0.5546295751564821,0.5512460272082245,0.5558443411648649,0.5592959798080718,0.561589793622874,0.5614275504874097,0.5591985675020036,0.590528377817744,0.590528377817744,0.590528377817744,0.590528377817744,0.590528377817744
Dominican Republic,DOM,Upper middle income,Latin America & Caribbean,0.35814704025881494,0.3688769560288894,0.3757396316883322,0.37434388027176385,0.37592914619531675,0.378985846120166,0.3910525500739807,0.3813290979023485,0.3878228516525583,0.378837446673615,0.3603991188085751,0.38141942866744066,0.3709348240980243,0.36240081975144983,0.37781071081426937,0.3804411065843154,0.37282174255828027,0.39581008744764556,0.351347791264954,0.37909639157886765,0.3887073742362417,0.3912123455551412,0.37695304333124696,0.39435150088741106,0.39238268830360656,0.38634731901308955,0.4077114050430517,0.4143251714543887,0.4131559302352774,0.4127995660780564,0.41550447038333976,0.41832254770241534,0.4213430355039571,0.42428015480848563,0.4272516117926124,0.4170107874809095,0.41906244149608396,0.4211140955112582,0.4231657495264327,0.42521740354160703
Algeria,DZA,Lower middle income,Middle East & North Africa,0.159658116546375,0.1596022798845757,0.15862896093893808,0.15584142502057455,0.1543671353734947,0.15168704719542295,0.14961120528431673,0.14918986081845267,0.15174738423867742,0.15423404453358155,0.15450181482495925,0.15266774875329917,0.15215109146008554,0.15532632648740086,0.15131551629651,0.150206021320244,0.14581264691334428,0.14623690347695298,0.14572683701225697,0.14120421026985763,0.1520779847582657,0.1659296226131898,0.17012943748504253,0.16413472750281108,0.16288235601606024,0.1550763364416823,0.15158183726110722,0.14788215022812645,0.14736606453298154,0.14835274029078574,0.14860798601948252,0.1485600864990666,0.1484952673100102,0.1484217171625124,0.1483436616291867,0.1483898834904664,0.14842702669014704,0.1484641698898277,0.14850131308950834,0.14853845628918896
Ecuador,ECU,Upper middle income,Latin America & Caribbean,0.5346917359753922,0.5370594716490144,0.5379648269734018,0.5405283721864055,0.5426295906863615,0.5436264496114606,0.5463342525047067,0.5662606420734968,0.561231610659824,0.5513177045307814,0.5491861094124292,0.5393881597835478,0.5316604045094203,0.5662487415762657,0.5491011171866435,0.5573593506605489,0.5554441827483182,0.55197105329503,0.5502689723568783,0.5395675997330137,0.5326229164628539,0.5469031540298386,0.5429576278109652,0.5269660358436226,0.5627577440656987,0.5941898702486909,0.6052164169166708,0.6001548787849147,0.5999668259704306,0.6010156271170661,0.596247016424032,0.5922611438701186,0.5886294385806122,0.5853119489546289,0.5822732301048456,0.6041869855783125,0.6072016828183272,0.6102163800583419,0.6132310772983564,0.6162457745383709
"Egypt, Arab Rep.",EGY,Lower middle income,Middle East & North Africa,0.23042851562694588,0.2474645243604933,0.23482581486349466,0.23819903644823395,0.22469652609317892,0.23072956616146337,0.21818347024115928,0.20838849194242845,0.21525432192920632,0.2102849839310603,0.21500886115089166,0.19241694166901432,0.20480466688616303,0.20678369417965894,0.2181154963936038,0.22089800808656426,0.2630425121317104,0.24095068170442682,0.2503987091422855,0.24987625376429637,0.24568276816167126,0.24402528103749677,0.2628236663383458,0.27220998979940597,0.2650870511829677,0.2718193855210043,0.2670531714163935,0.2698933062598566,0.2741761582638876,0.2789510668274677,0.27484052927904795,0.27218658106598836,0.2698095617834237,0.2676733157715507,0.2657464078298312,0.2798390016836871,0.28181922946106874,0.2837994572384504,0.285779685015832,0.2877599127932136
Eritrea,ERI,Low income,Sub-Saharan Africa,0.6627205459081987,0.6580659935136626,0.6527112218144697,0.6508471115396804,0.6479262811800971,0.651156237072331,0.6586079787597077,0.6651800500561221,0.6684921084234258,0.6704814147699016,0.6818679466653239,0.6958555836852067,0.7044920684782191,0.7171117615620588,0.7284391389605688,0.7279916106590232,0.7259923838703056,0.7162222605721675,0.714297184595809,0.7136364839644838,0.7090229069714699,0.7049467294452675,0.6973178364492317,0.6978019208923162,0.6895639008241258,0.6932643097750368,0.6914416018728087,0.6949339997182108,0.696769277643119,0.6981200023815456,0.698119804325286,0.6976536173075001,0.6969602074480031,0.6961566280401558,0.695300011329596,0.699262931150061,0.7003776422592621,0.7014923533684634,0.7026070644776645,0.7037217755868657
Spain,ESP,High income,Europe & Central Asia,0.3994909213214389,0.4057697548836974,0.41587011542735297,0.41378902956889263,0.4211852036040465,0.41717279500435,0.4273034381654382,0.42183229535617367,0.43650060281076136,0.4574649434535238,0.4650498860962135,0.4783686142314953,0.49613226910509883,0.5076503340215958,0.5244706486106234,0.5402488319437948,0.5462961820891136,0.5542523451395983,0.5558034028508226,0.5524494256307966,0.5543985112767401,0.5582558745631372,0.5416284371192116,0.5378612217237636,0.5317770646431953,0.5301164822734409,0.5360832164544819,0.5357604947412441,0.5293575425763367,0.525256294787881,0.5256096150796491,0.5267766194379445,0.5278840302420595,0.5296399752743176,0.5314124457331482,0.5247778646773571,0.5234948886175935,0.5222119125578301,0.5209289364980666,0.519645960438303
Estonia,EST,High income,Europe & Central Asia,0.732422843928997,0.7223683417205083,0.6864608856705369,0.6694335962611709,0.6821697577755237,0.6821693143580682,0.6907835252075412,0.6757406867920787,0.6903544001138644,0.7264029570018717,0.631994033689716,0.6640120240141073,0.6461330737711691,0.6670225472850393,0.7018215872385195,0.6820399130637772,0.6911675122834556,0.6737155094864647,0.7069941137060188,0.715421788564826,0.6769095253707026,0.6645463839705958,0.6410600300427943,0.6301244758220322,0.6545488318392063,0.6206575055152898,0.623115169123219,0.6071504843134387,0.6065748206836198,0.6043542075524112,0.6048817851732787,0.6003862883152588,0.5958907914572387,0.5913952945992186,0.5868997977411986,0.604713935591002,0.6017052038317104,0.5986964720724189,0.5956877403131273,0.5926790085538358
Ethiopia,ETH,Low income,Sub-Saharan Africa,1.171228803525601,1.1766165601130003,1.168638667112897,1.1624651959098304,1.1707477344240766,1.1742205525173994,1.1857573883599704,1.1848138247879034,1.1841454566331273,1.1656851649811015,1.1401076061132065,1.1117788096868262,1.091490783577795,1.072566528760558,1.0537895764817486,1.0448734003089872,1.035963666454119,1.036348714482051,1.0334279180312604,1.0263051421213536,1.0260938017351604,1.0364767169974858,1.0429866484825159,1.0379049189489915,1.0353038281809581,1.031964677143981,1.0338938823388197,1.0380120028969058,1.037924578210401,1.0378436558387176,1.0322905819709307,1.0225945562293015,1.00984417935165,0.9951987935652292,0.9797853430304114,1.037344093844803,1.0367964151421891,1.036248736439575,1.0357010577369608,1.0351533790343466
Finland,FIN,High income,Europe & Central Asia,0.7312533750878004,0.7169332804667942,0.7018986499893662,0.6980065344977876,0.7082201234859572,0.7138811199211692,0.6885370930719262,0.6815946668848839,0.6881417960734347,0.6704964629250307,0.674135043100228,0.697196588904735,0.6890821126114393,0.6638474869559109,0.6669212081158836,0.6642245271962326,0.6611986000419178,0.6585145573867733,0.6812509322373844,0.6656628997604573,0.6421761502321988,0.6433243423175438,0.6450863117826752,0.6410277271356297,0.6318379708582781,0.6277684804819393,0.6336272961313076,0.6305394947458254,0.6296905074515501,0.6266356425673966,0.6292570803631069,0.6306015718504284,0.6322242094414502,0.6317965811144712,0.6310817019171037,0.6234365320481642,0.622510087681481,0.6215836433147979,0.6206571989481148,0.6197307545814317
Fiji,FJI,Upper middle income,East Asia & Pacific,0.4731745985921639,0.4698578221753486,0.47027060845319274,0.4688627122449014,0.46857448904867943,0.46715219746799974,0.4624949015838254,0.45510121263225667,0.4478376130074448,0.44478174157425726,0.437487484919535,0.4317811296101885,0.4270630139105944,0.4207325688442087,0.4170202752434801,0.4357094199896328,0.45602562231435745,0.4742361261917451,0.4949756729938433,0.5140375743302613,0.5344567016772125,0.5154625819381878,0.4962006995287764,0.48149143163637403,0.46029845405710296,0.4403758767098444,0.43891132122269,0.43787451021271734,0.44009418492139485,0.44217594602308424,0.4471405393352675,0.4540233005642975,0.46141907606927884,0.46846213305795886,0.4744766945923464,0.4442690451206257,0.4463621721724966,0.4484552992243674,0.45054842627623826,0.4526415533281091
France,FRA,High income,Europe & Central Asia,0.5854583032643943,0.5859069518846309,0.599673684295666,0.5879214654606163,0.5905477381431702,0.5828152359281724,0.5821300000443227,0.577252970343157,0.5827388765701529,0.580344411475738,0.5820682608205768,0.5834824692129523,0.5835355893580779,0.5927347317601152,0.5843428967458352,0.5825434671771378,0.592473836396478,0.6042190613725934,0.600689197533412,0.5884181531409735,0.5992518574343119,0.5973218225637977,0.5932020998690349,0.5866008966758453,0.5925788200278425,0.583660698202642,0.5914212035422226,0.5779592940798003,0.5790799264209822,0.5791838491502093,0.5791400306101079,0.579184065286371,0.5792280999626339,0.579272134638897,0.5793161693151601,0.579964476618074,0.5803390090369792,0.5807135414558844,0.5810880738747896,0.5814626062936948
Gabon,GAB,Upper middle income,Sub-Saharan Africa,0.60887980142409,0.6069669957353688,0.6033488993005927,0.5968650028589919,0.5920971101625653,0.5888457967761079,0.5836591981386284,0.5813602717538339,0.5766676738949438,0.5673689281318078,0.5642913289359681,0.5625633403488063,0.5609960123432196,0.5601432349472376,0.560620699661728,0.5605520147124738,0.5619481556252007,0.5621371256212271,0.5555530856616174,0.5515093847846444,0.562593686873443,0.5702262831543241,0.5757830443316493,0.5815001459355044,0.5860372376379406,0.5838054583605089,0.5811899113403158,0.5788359995169581,0.5809356997359056,0.5846168821171019,0.5872229571303892,0.5896829676964089,0.5920237441602832,0.5942738935767231,0.5964620439105108,0.58803168435254,0.5914492515653013,0.5948668187780626,0.5982843859908239,0.6017019532035851
United Kingdom,GBR,High income,Europe & Central Asia,0.5477515360004882,0.5647492906419544,0.5717416423336082,0.5672371244858235,0.5715452327477378,0.5790913150580395,0.5674431856291131,0.55582468333822,0.543807681615358,0.5444478144021195,0.5395677675501264,0.544508319608871,0.5305750521432532,0.5267508620338921,0.5436638752392798,0.5362448493694273,0.5478220316889755,0.5834165787040719,0.5338480813687191,0.5317188305319854,0.5422736337211145,0.5507970587116424,0.55094619042007,0.5548346827712888,0.5523480233524977,0.5500241287961763,0.5554903022163533,0.5599748923622968,0.5586579822911851,0.5555883867770702,0.5484822078419761,0.5453211804226392,0.5446424496229957,0.5439637188233523,0.5432849880237087,0.5572600970118615,0.5575259267704243,0.557791756528987,0.5580575862875499,0.5583234160461127
Georgia,GEO,Upper middle income,Europe & Central Asia,0.707765738094511,0.7183985107054781,0.7311000180136183,0.7390661020722926,0.7257257724653527,0.7055113985436602,0.6906923249337779,0.6858127834121738,0.6898460568628834,0.6264877324830326,0.690023115200046,0.653972243613918,0.6465118416296357,0.6578668278602048,0.6587355430723449,0.6586916876310311,0.6328656930077096,0.6158550640673158,0.6270828781253313,0.6587952556538269,0.6559256303828844,0.6317208545654377,0.6501743589004356,0.6576973204330804,0.664537811145096,0.6779883047495749,0.6403293531884788,0.6432612923351749,0.649304492380309,0.6528679450950813,0.6588535227339983,0.6591809122815482,0.6601796612430658,0.659284783924589,0.6591826942275784,0.6511421561397833,0.6501820633862739,0.6492219706327645,0.6482618778792552,0.6473017851257458
Ghana,GHA,Lower middle income,Sub-Saharan Africa,0.9952892938382826,0.9971407204332389,0.9976479317340244,1.0005787464065659,1.0032666181084382,1.004914003098752,1.006504741643626,1.0101745246668898,1.0110854957609439,1.017228864636517,1.011996644073183,1.007288207958333,1.0004340464875112,0.9939676796856262,0.9887117180602042,0.9854956420201854,0.9691495595132267,0.9452629348487936,0.9295462027457089,0.9078564308086022,0.8870122049909691,0.8726430789502678,0.8569376637158973,0.8846947260926665,0.9113368158448028,0.9009000115497608,0.8946926212467531,0.8964694039179609,0.8883053175083289,0.8822573961604049,0.8783447787623043,0.8794790467960056,0.8817784585898862,0.8846979637578197,0.8879076446166972,0.8744409250850663,0.8666244540097278,0.8588079829343892,0.8509915118590506,0.843175040783712
Guinea,GIN,Low income,Sub-Saharan Africa,0.7471710377598262,0.7438662672541284,0.7423916743937906,0.742184169754923,0.7442953169828576,0.7425138544309874,0.742569145613937,0.74373310358098,0.7462510349222917,0.7493637951222922,0.7495847296060362,0.7507145167378256,0.7532899682608479,0.7552875763676457,0.7602689327314845,0.7633823548266653,0.7711402316426105,0.7767304729311612,0.7802292973102825,0.7867801512146251,0.7933272102166663,0.8016027274622797,0.8095731333166872,0.8168540640946276,0.8248098328838246,0.8361731934868089,0.8523040460370911,0.8640995331774096,0.8664050164557402,0.8680577111150859,0.872151625243147,0.8764592405893824,0.880973344851134,0.8856877353194949,0.8905970775541884,0.8727930706513658,0.8775284294812264,0.8822637883110872,0.8869991471409482,0.8917345059708089
"Gambia, The",GMB,Low income,Sub-Saharan Africa,0.5912490842775208,0.5841616799474615,0.5783078233356403,0.5824591787374794,0.5841226197587961,0.5915653079733787,0.5942901593596921,0.599190229578442,0.605001950582592,0.611103202730893,0.6162618545215557,0.6172328674669919,0.6208337424747098,0.6279601961865784,0.6291722354795617,0.632811570896237,0.6379574001015351,0.6419725583202596,0.6449897860028246,0.6485939678070816,0.6501561974352165,0.6515153758476997,0.655268927486997,0.6552209215104493,0.6580358958250757,0.654963372835137,0.653925771851454,0.6574746951234227,0.6593336566199762,0.6605295572251535,0.6630490501434271,0.6655685430617008,0.6680880359799745,0.6706075288982482,0.6731270218165216,0.6629126669666926,0.6653364089237899,0.6677601508808871,0.6701838928379842,0.6726076347950816
Guinea-Bissau,GNB,Low income,Sub-Saharan Africa,0.6448142325565248,0.6459087215079714,0.6480323830516159,0.649734895625878,0.6533890411629387,0.6526159830795333,0.6526209874417815,0.6516265670269116,0.653687769687226,0.6576931658282988,0.6573600447044442,0.6614011630700604,0.6629495962196142,0.6667691703121988,0.6718029833351943,0.6732039530955096,0.6760003873102054,0.681076576575495,0.682544762062673,0.6861783921359335,0.6890328084151052,0.6908992708149834,0.6906751019722474,0.6907349843749984,0.6975442875104615,0.700305543080043,0.7048348802733319,0.7076432001980623,0.7098935945048804,0.712253888977514,0.7154598198167351,0.7186657506559562,0.7218716814951773,0.7250776123343985,0.7282835431736197,0.7151649870870785,0.7180285690037445,0.7208921509204105,0.7237557328370762,0.7266193147537422
Equatorial Guinea,GNQ,Upper middle income,Sub-Saharan Africa,0.6447115121288715,0.6439778795907484,0.6461598609770823,0.6476422013617585,0.6514978456051006,0.656911782960794,0.6685540232574917,0.676569224165836,0.6873838922734162,0.6983095906504512,0.70687889119137,0.7167292431259439,0.726019935326775,0.7301060865987901,0.7348844386995564,0.74861517422443,0.7617608004503325,0.7766214402105852,0.7753126637350242,0.776544276484714,0.7826817045285749,0.781040948931277,0.7840717146896026,0.7825242496551011,0.77628741110768,0.7761211205924133,0.7831480471967466,0.7808579453012028,0.7747108542697965,0.7686539434838857,0.7711828731593009,0.7741475458416738,0.7771122185240467,0.7800768912064194,0.7830415638887923,0.7678330687486904,0.7663401638425619,0.7648472589364331,0.7633543540303044,0.7618614491241759
Greece,GRC,High income,Europe & Central Asia,0.4720098746289538,0.48853345299711787,0.488916045288609,0.49551715519612144,0.49913208029752515,0.5066176919799924,0.512607046875424,0.5202409732561101,0.5270381671427392,0.5300439983293277,0.5223575321384298,0.535995106388797,0.5439213893133384,0.5559470524827584,0.5595078761882796,0.5664441754967734,0.5646155892392809,0.5651088624769774,0.5677934828651267,0.5703813297565742,0.5683793496302293,0.5621070858526989,0.5554357498477677,0.5601109933776475,0.5717935946700777,0.5659579039378224,0.5627777369822934,0.5518980077128001,0.5537798512198902,0.5537975269965582,0.5571448949082852,0.5605835139124767,0.564078672751197,0.5676084133441744,0.5711564293660668,0.5542767623437469,0.5546687735016471,0.5550607846595473,0.5554527958174476,0.5558448069753479
Guatemala,GTM,Upper middle income,Latin America & Caribbean,0.5129149785480467,0.5170998334756943,0.5212155412273608,0.5250724099356715,0.531364206824982,0.5339277145706828,0.5373676464454434,0.5429429087790411,0.5580483563126446,0.5719104746211771,0.5501235452124581,0.5328629390280072,0.5156268638948004,0.5454784650414898,0.5249963322199069,0.5062951846084297,0.5058388076639254,0.5089318325351673,0.5137496426669298,0.5153411404832733,0.4940984138788935,0.531395794417704,0.4727003958869744,0.4820511356666362,0.45722341185745446,0.46509426811796123,0.45600145292964184,0.45754553897336875,0.45569715875857514,0.45343850593519947,0.4664169804097129,0.4718854907489416,0.4719624314208298,0.4719963655089763,0.47204829620215816,0.4519043037456591,0.45091792039456324,0.44993153704346733,0.4489451536923715,0.44795877034127557
Guam,GUM,High income,East Asia & Pacific,0.40245691130899813,0.40216205724414616,0.40275600943593065,0.4046460810456478,0.40387415085583744,0.40372571966871634,0.4049376383623902,0.4014691556174403,0.4113318164097826,0.4129577876338673,0.40833958151441174,0.40562978029821856,0.3972320859809793,0.38969022958805183,0.38417983488064805,0.3888863156684756,0.3770590725368225,0.38014972770631567,0.3838877759326706,0.3789367802732186,0.3653956123394386,0.3905219650069595,0.38715965422351023,0.3823292377694078,0.3805166628782797,0.3777448625295625,0.37487798791044885,0.37286581123180573,0.36985737435581373,0.36850669407514625,0.3696449227924237,0.3697426392114512,0.36927237572318455,0.3684920715216728,0.36754252674908616,0.3679488510608217,0.36693252357137957,0.36591619608193743,0.3648998685924953,0.36388354110305304
Guyana,GUY,Upper middle income,Latin America & Caribbean,0.42581294613585935,0.43361298561489275,0.44339883950686604,0.4362586521963538,0.42847433805124835,0.419325675466593,0.4115702339097909,0.39928679384665516,0.3851220615745988,0.3776150591652625,0.36750758373806325,0.3587772588990319,0.3665076132140453,0.37371658098278066,0.3850292638907933,0.39276668683869626,0.40057421299678503,0.40973139842321055,0.41825013350738255,0.42739238752484127,0.4351973562669688,0.44336808970752045,0.45221655046532244,0.46174781804990755,0.47103210135624507,0.4825231726648849,0.49348813589283486,0.49349310340489433,0.4935696850091209,0.49404723489197216,0.49567767211178815,0.4975301953256274,0.49934560335496325,0.5011407450367282,0.5030307391368792,0.4981351903036022,0.5022231457152323,0.5063111011268625,0.5103990565384926,0.5144870119501227
"Hong Kong SAR, China",HKG,High income,East Asia & Pacific,0.5329736037950686,0.4830629667680619,0.45772941580315063,0.46487412815583756,0.4832100267603254,0.4824217939385757,0.4781444042461882,0.49929356718327694,0.5003588556048865,0.5162567755499743,0.5069256942212287,0.5361791717338614,0.5412857305283064,0.5114072777567359,0.5065261275012454,0.542985249657845,0.5511967709883621,0.505462678641985,0.5149030786677288,0.5062714310930744,0.5129176282770969,0.5111676505863622,0.5127015646651025,0.5123975054219085,0.5104632687081515,0.5119504228375283,0.5121942244985773,0.5108705583391973,0.5101696679074531,0.5117866046101591,0.5165314635084296,0.5216295347814116,0.5270808184291049,0.5328853144515096,0.5390430228486257,0.5147354132780453,0.5166551327025047,0.5185748521269643,0.5204945715514236,0.5224142909758832
Honduras,HND,Lower middle income,Latin America & Caribbean,0.6529138395096316,0.6786744526105851,0.6904730740223446,0.689283970475249,0.6962335220176015,0.6996319714542635,0.6836217540851953,0.6293175844817706,0.6212396958826499,0.627671992598948,0.6418893500022812,0.6502006651317205,0.6177685375806848,0.5764381263684432,0.5549744509222757,0.5330396325406405,0.5151381368701936,0.5536140108691004,0.5719172557723952,0.5884159499481969,0.5533206551185262,0.5619765519618586,0.5695988072913362,0.5461590363632228,0.5487155129059013,0.5348403731953492,0.5639788740652268,0.6034774311660144,0.6006944998123669,0.6009315752647373,0.5997351682822001,0.6001652320292672,0.6009692822210192,0.6017733324127712,0.6025773826045232,0.599148853854011,0.5999514979025597,0.6007541419511085,0.6015567859996575,0.6023594300482061
